ts,icao,lat,lon,alt,gs,trk,roc,callsign
1742314349.7571073,A1FBD9,42.19569396972656,-71.08684886585581,2875,138,19.87687219460331,-64,RPA5703_
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314344.841849,A2F434,42.378736592955505,-71.3496221498001,9925,236,179.51445416999186,64,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314349.7571073,A1FBD9,42.19569396972656,-71.08684886585581,2875,138,19.87687219460331,-64,RPA5703_
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314344.841849,A2F434,42.378736592955505,-71.3496221498001,9925,236,179.51445416999186,64,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314346.4805217,AA4B32,42.452894307799255,-71.00067848382992,33000,498,54.46232220802562,-512,
1742314341.0182037,A06E0B,42.83350540419756,-71.5546090262277,19400,394,284.2477961539874,1280,
1742314341.0182037,A06E0B,42.83350540419756,-71.5546090262277,19400,394,284.2477961539874,1280,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314344.841849,A2F434,42.378736592955505,-71.3496221498001,9925,236,179.51445416999186,64,
1742314341.0182037,A06E0B,42.83350540419756,-71.5546090262277,19400,394,284.2477961539874,1280,
1742314341.0182037,A06E0B,42.83350540419756,-71.5546090262277,19400,394,284.2477961539874,1280,
1742314350.3029284,A29184,42.60227966308594,-71.29140680486506,7425,192,167.98852161363456,-384,
1742314348.6647713,ABAD94,42.29402160644531,-71.00064364346593,27825,522,50.12423073223322,-1152,
1742314347.57189,A2941C,42.14104086665784,-71.11226636309954,4200,159,23.34052857055808,-704,
1742314350.3029284,A29184,42.60227966308594,-71.29140680486506,7425,192,167.98852161363456,-384,
1742314350.3032093,AA4B32,42.458201262910485,-70.99058639171511,33000,498,54.46232220802562,-512,
1742314350.3032093,AA4B32,42.458201262910485,-70.99058639171511,33000,498,54.46232220802562,-512,
1742314350.3029284,A29184,42.60227966308594,-71.29140680486506,7425,192,167.98852161363456,-384,
1742314350.303237,A29184,42.60227966308594,-71.29140680486506,7425,193,168.05024277850615,-384,
1742314350.303237,A29184,42.60227966308594,-71.29140680486506,7425,193,168.05024277850615,-384,
1742314349.7571073,A1FBD9,42.19569396972656,-71.08684886585581,2875,138,19.87687219460331,-64,RPA5703_
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314350.303237,A29184,42.60227966308594,-71.29140680486506,7425,193,168.05024277850615,-384,
1742314344.841849,A2F434,42.378736592955505,-71.3496221498001,9925,236,179.51445416999186,64,
1742314350.3032093,AA4B32,42.458201262910485,-70.99058639171511,33000,498,54.46232220802562,-512,
1742314349.7571073,A1FBD9,42.19569396972656,-71.08684886585581,2875,138,19.87687219460331,-64,RPA5703_
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314341.0182037,A06E0B,42.83350540419756,-71.5546090262277,19400,394,284.2477961539874,1280,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314349.7571073,A1FBD9,42.19569396972656,-71.08684886585581,2875,138,19.87687219460331,-64,RPA5703_
1742314350.3032093,AA4B32,42.458201262910485,-70.99058639171511,33000,498,54.46232220802562,-512,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314349.7571073,A1FBD9,42.19569396972656,-71.08684886585581,2875,138,19.87687219460331,-64,RPA5703_
1742314350.3032093,AA4B32,42.458201262910485,-70.99058639171511,33000,498,54.46232220802562,-512,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314350.3032093,AA4B32,42.458201262910485,-70.99058639171511,33000,498,54.46232220802562,-512,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314344.841849,A2F434,42.378736592955505,-71.3496221498001,9925,236,179.51445416999186,64,
1742314344.841849,A2F434,42.378736592955505,-71.3496221498001,9925,236,179.51445416999186,64,
1742314344.841849,A2F434,42.378736592955505,-71.3496221498001,9925,236,179.51445416999186,64,
1742314344.841849,A2F434,42.378736592955505,-71.3496221498001,9925,236,179.51445416999186,64,
1742314350.303237,A29184,42.60227966308594,-71.29140680486506,7425,193,168.05024277850615,-384,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314350.3032093,AA4B32,42.458201262910485,-70.99058639171511,33000,498,54.46232220802562,-512,
1742314350.3032093,AA4B32,42.458201262910485,-70.99058639171511,33000,498,54.46232220802562,-512,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314350.303237,A29184,42.60227966308594,-71.29140680486506,7425,193,168.05024277850615,-384,
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314350.3032093,AA4B32,42.458201262910485,-70.99058639171511,33000,498,54.46232220802562,-512,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314344.841849,A2F434,42.378736592955505,-71.3496221498001,9925,236,179.51445416999186,64,
1742314347.57189,A2941C,42.14104086665784,-71.11226636309954,4200,159,23.34052857055808,-704,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314350.303237,A29184,42.60227966308594,-71.29140680486506,7425,193,168.05024277850615,-384,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314350.303237,A29184,42.60227966308594,-71.29140680486506,7425,193,168.05024277850615,-384,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314327.3647504,A380CB,42.3902349956965,-71.17939793786337,4875,138,148.2572388465811,-128,
1742314350.303237,A29184,42.60227966308594,-71.29140680486506,7425,193,168.05024277850615,-384,
1742314327.3647504,A380CB,42.3902349956965,-71.17939793786337,4875,138,148.2572388465811,-128,
1742314351.940963,A2F434,42.371246337890625,-71.34989651766693,9925,236,179.51445416999186,64,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314351.9410377,A29184,42.56639099121094,-71.28091985529119,7400,193,168.05024277850615,-384,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314351.9410377,A29184,42.56639099121094,-71.28091985529119,7400,193,168.05024277850615,-384,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314327.3647504,A380CB,42.3902349956965,-71.17939793786337,4875,138,148.2572388465811,-128,
1742314327.3647504,A380CB,42.3902349956965,-71.17939793786337,4875,138,148.2572388465811,-128,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314351.940963,A2F434,42.371246337890625,-71.34989651766693,9925,236,179.51445416999186,64,
1742314352.4873488,A29184,42.56596969345868,-71.2807659770167,7400,193,168.05024277850615,-384,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314327.3647504,A380CB,42.3902349956965,-71.17939793786337,4875,138,148.2572388465811,-128,
1742314351.940963,A2F434,42.371246337890625,-71.34989651766693,9925,236,179.51445416999186,64,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314347.57189,A2941C,42.14104086665784,-71.11226636309954,4200,159,23.34052857055808,-704,
1742314347.57189,A2941C,42.14104086665784,-71.11226636309954,4200,159,23.34052857055808,-704,
1742314327.3647504,A380CB,42.3902349956965,-71.17939793786337,4875,138,148.2572388465811,-128,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314327.3647504,A380CB,42.3902349956965,-71.17939793786337,4875,138,148.2572388465811,-128,
1742314352.4873488,A29184,42.56596969345868,-71.2807659770167,7400,193,168.05024277850615,-384,
1742314350.8493514,ABAD94,42.29722595214844,-70.99546259099787,27725,522,50.12423073223322,-1152,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314327.3647504,A380CB,42.3902349956965,-71.17939793786337,4875,138,148.2572388465811,-128,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314352.4873488,A29184,42.56596969345868,-71.2807659770167,7400,193,168.05024277850615,-384,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314349.7570229,A8F3C5,42.345637951867054,-71.03964162427326,24875,409,258.7448960063855,-3072,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314351.940963,A2F434,42.371246337890625,-71.34989651766693,9925,236,179.51445416999186,64,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314352.4873488,A29184,42.56596969345868,-71.2807659770167,7400,193,168.05024277850615,-384,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314352.4873488,A29184,42.56596969345868,-71.2807659770167,7400,193,168.05024277850615,-384,
1742314352.4873488,A29184,42.56596969345868,-71.2807659770167,7400,193,168.05024277850615,-384,
1742314352.4873488,A29184,42.56596969345868,-71.2807659770167,7400,193,168.05024277850615,-384,
1742314351.940963,A2F434,42.371246337890625,-71.34989651766693,9925,236,179.51445416999186,64,
1742314352.4873488,A29184,42.56596969345868,-71.2807659770167,7400,193,168.05024277850615,-384,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314353.5799258,A8F3C5,42.34346008300781,-71.04927062988281,24825,409,258.7448960063855,-3072,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314352.4873488,A29184,42.56596969345868,-71.2807659770167,7400,193,168.05024277850615,-384,
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314347.57189,A2941C,42.14104086665784,-71.11226636309954,4200,159,23.34052857055808,-704,
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314351.940842,A1FBD9,42.19683837890625,-71.08628706498581,2875,138,19.87687219460331,-64,RPA5703_
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314351.940963,A2F434,42.371246337890625,-71.34989651766693,9925,236,179.51445416999186,64,
1742314351.940963,A2F434,42.371246337890625,-71.34989651766693,9925,236,179.51445416999186,64,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314353.5799258,A8F3C5,42.34346008300781,-71.04927062988281,24825,409,258.7448960063855,-3072,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314353.5799258,A8F3C5,42.34346008300781,-71.04927062988281,24825,409,258.7448960063855,-3072,
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314336.1034534,A732D9,42.30592346191406,-71.68472983620381,30500,393,234.93638994342834,1984,
1742314353.5799258,A8F3C5,42.34346008300781,-71.04927062988281,24825,409,258.7448960063855,-3072,
1742314353.5799258,A8F3C5,42.34346008300781,-71.04927062988281,24825,409,258.7448960063855,-3072,
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314351.940963,A2F434,42.371246337890625,-71.34989651766693,9925,236,179.51445416999186,64,
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314354.671777,A2F434,42.36845397949219,-71.34995893998581,9950,236,179.51445416999186,64,
1742314354.671777,A2F434,42.36845397949219,-71.34995893998581,9950,236,179.51445416999186,64,
1742314353.5799258,A8F3C5,42.34346008300781,-71.04927062988281,24825,409,258.7448960063855,-3072,
1742314353.5799258,A8F3C5,42.34346008300781,-71.04927062988281,24825,409,258.7448960063855,-3072,
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314354.671777,A2F434,42.36845397949219,-71.34995893998581,9950,236,179.51445416999186,64,
1742314355.217433,A2941C,42.146026611328125,-71.10925847833806,4100,159,23.34052857055808,-704,
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314355.2174976,A8F3C5,42.34259033203125,-71.05289112437856,24825,409,258.7448960063855,-3072,
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314354.671777,A2F434,42.36845397949219,-71.34995893998581,9950,236,179.51445416999186,64,
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314355.2174976,A8F3C5,42.34259033203125,-71.05289112437856,24825,409,258.7448960063855,-3072,
1742314336.1034534,A732D9,42.30592346191406,-71.68472983620381,30500,393,234.93638994342834,1984,
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314336.1034534,A732D9,42.30592346191406,-71.68472983620381,30500,393,234.93638994342834,1984,
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314355.217433,A2941C,42.146026611328125,-71.10925847833806,4100,159,23.34052857055808,-704,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314354.671777,A2F434,42.36845397949219,-71.34995893998581,9950,236,179.51445416999186,64,
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314355.2174976,A8F3C5,42.34259033203125,-71.05289112437856,24825,409,258.7448960063855,-3072,
1742314355.2174976,A8F3C5,42.34259033203125,-71.05289112437856,24825,409,258.7448960063855,-3072,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314355.217433,A2941C,42.146026611328125,-71.10925847833806,4100,159,23.34052857055808,-704,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314355.2174976,A8F3C5,42.34259033203125,-71.05289112437856,24825,409,258.7448960063855,-3072,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314336.1034534,A732D9,42.30592346191406,-71.68472983620381,30500,393,234.93638994342834,1984,
1742314355.7641516,A8F3C5,42.34226989746094,-71.05432683771306,24800,409,258.7448960063855,-3072,
1742314355.217433,A2941C,42.146026611328125,-71.10925847833806,4100,159,23.34052857055808,-704,
1742314336.1034534,A732D9,42.30592346191406,-71.68472983620381,30500,393,234.93638994342834,1984,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314355.217433,A2941C,42.146026611328125,-71.10925847833806,4100,159,23.34052857055808,-704,
1742314355.217433,A2941C,42.146026611328125,-71.10925847833806,4100,159,23.34052857055808,-704,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314355.7641516,A8F3C5,42.34226989746094,-71.05432683771306,24800,409,258.7448960063855,-3072,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314355.7641516,A8F3C5,42.34226989746094,-71.05432683771306,24800,409,258.7448960063855,-3072,
1742314336.1034534,A732D9,42.30592346191406,-71.68472983620381,30500,393,234.93638994342834,1984,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314355.7641516,A8F3C5,42.34226989746094,-71.05432683771306,24800,409,258.7448960063855,-3072,
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314355.7641516,A8F3C5,42.34226989746094,-71.05432683771306,24800,409,258.7448960063855,-3072,
1742314355.7641516,A8F3C5,42.34226989746094,-71.05432683771306,24800,409,258.7448960063855,-3072,
1742314354.671777,A2F434,42.36845397949219,-71.34995893998581,9950,236,179.51445416999186,64,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314356.855765,A8F3C5,42.34172058105469,-71.05676130814987,24800,409,258.7448960063855,-3072,
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314353.579999,A29184,42.56501770019531,-71.28048289905894,7400,193,168.05024277850615,-384,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314353.0340416,A380CB,42.3902349956965,-71.17939793786337,4875,182,206.42427558931888,-192,
1742314354.1255417,A1FBD9,42.19839322364936,-71.08556703079574,2875,138,19.87687219460331,-64,RPA5703_
1742314356.855765,A8F3C5,42.34172058105469,-71.05676130814987,24800,409,258.7448960063855,-3072,
1742314354.671777,A2F434,42.36845397949219,-71.34995893998581,9950,236,179.51445416999186,64,
1742314355.217433,A2941C,42.146026611328125,-71.10925847833806,4100,159,23.34052857055808,-704,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314356.855765,A8F3C5,42.34172058105469,-71.05676130814987,24800,409,258.7448960063855,-3072,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314356.855765,A8F3C5,42.34172058105469,-71.05676130814987,24800,409,258.7448960063855,-3072,
1742314355.217433,A2941C,42.146026611328125,-71.10925847833806,4100,159,23.34052857055808,-704,
1742314353.0340157,ABAD94,42.30024719238281,-70.99059365012431,27650,522,50.12423073223322,-1152,
1742314356.855765,A8F3C5,42.34172058105469,-71.05676130814987,24800,409,258.7448960063855,-3072,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314356.855765,A8F3C5,42.34172058105469,-71.05676130814987,24800,409,258.7448960063855,-3072,
1742314351.394715,AA4B32,42.45927196438029,-70.98860629769257,33000,498,54.46232220802562,-512,
1742314356.855765,A8F3C5,42.34172058105469,-71.05676130814987,24800,409,258.7448960063855,-3072,
1742314344.2948933,ADE66F,42.245635986328125,-71.06269142844462,2300,137,20.409882833803987,-768,AAL1467_
1742314357.948172,ABAD94,42.307511669094275,-70.97883357558135,27475,522,50.12423073223322,-1152,
